uniqueID,siteID,year,replicate,grazing.compare,last.grazed (year),grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value,Functional Group,Unit,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,1.324503311,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,7.947019868,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,33.77483444,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,7.947019868,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,15.89403974,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,31.78807947,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,1.324503311,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,6.622516556,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,33.77483444,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,19.20529801,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,60.92715232,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,49.00662252,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,40.39735099,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,33.77483444,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,17.21854305,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,28.47682119,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,33.11258278,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,4.666666667,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,18,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,76.66666667,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,22,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,1.333333333,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,4.666666667,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,14.66666667,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,62.66666667,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,4,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,16,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,10.66666667,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,22,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0.666666667,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,2,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,8,ectomycorrhiza fungi,%,,,,,
1689, birch forest (pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,38,ectomycorrhiza fungi,%,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,4.1,graminoids,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,3.1,graminoids,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,mean,3.8,graminoids,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,0.5,graminoids,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0.8,graminoids,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,se,0.6,graminoids,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,1.5,legumes,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,0.8,legumes,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,mean,0.5,legumes,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,0.6,legumes,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0.8,legumes,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,se,1,legumes,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,8.1,non-legume forbs,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,4.9,non-legume forbs,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,mean,7.8,non-legume forbs,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,1,non-legume forbs,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,1.8,non-legume forbs,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,se,2.9,non-legume forbs,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,0,invasives,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,0.2,invasives,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,mean,0,invasives,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,0,invasives,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0.4,invasives,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,se,0,invasives,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,0.5,woody stems,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,0,woody stems,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,mean,0,woody stems,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,0.6,woody stems,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0,woody stems,NA,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,plants,NA,NA,NA,richness,se,0,woody stems,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,2.5,graminoids,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,2.4,graminoids,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,mean,1.4,graminoids,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,1,graminoids,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0.5,graminoids,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,se,0.5,graminoids,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,0.8,legumes,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,0.3,legumes,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,mean,0.3,legumes,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,0.7,legumes,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0.4,legumes,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,se,0.6,legumes,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,4.6,non-legume forbs,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,3.1,non-legume forbs,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,mean,4.1,non-legume forbs,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,1.7,non-legume forbs,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,1.8,non-legume forbs,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,se,1.2,non-legume forbs,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,0.8,invasives,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,0.6,invasives,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,mean,1,invasives,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,0.9,invasives,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0.5,invasives,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,se,0,invasives,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,mean,0,woody stems,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,mean,0,woody stems,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,mean,0,woody stems,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,8,tons/ha,plants,NA,NA,NA,richness,se,0,woody stems,NA,,,,,
1697,Normanskill farm,2014,6,grazed,0,1.5,tons/ha,plants,NA,NA,NA,richness,se,0,woody stems,NA,,,,,
1697,Normanskill farm,2014,6,ungrazed,5,0,tons/ha,plants,NA,NA,NA,richness,se,0,woody stems,NA,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,biomass,mean,702.5,Actinomycetes,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,biomass,mean,633.1,Actinomycetes,ng/g,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,biomass,mean,903.9,Actinomycetes,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,biomass,se,23.4,Actinomycetes,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,biomass,se,95.5,Actinomycetes,ng/g,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,biomass,se,83,Actinomycetes,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,35.4,Actinomycetes,%,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,39.8,Actinomycetes,%,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,41.2,Actinomycetes,%,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,relative abundance,se,10.8,Actinomycetes,%,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,relative abundance,se,8.2,Actinomycetes,%,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,relative abundance,se,4.7,Actinomycetes,%,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,biomass,mean,219.4,Rhizobia,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,biomass,mean,146.8,Rhizobia,ng/g,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,biomass,mean,186.8,Rhizobia,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,biomass,se,155.1,Rhizobia,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,biomass,se,99.5,Rhizobia,ng/g,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,biomass,se,102.5,Rhizobia,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,8.5,Rhizobia,%,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,8,Rhizobia,%,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,7.8,Rhizobia,%,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,relative abundance,se,6,Rhizobia,%,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,relative abundance,se,4.6,Rhizobia,%,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,relative abundance,se,3,Rhizobia,%,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,biomass,mean,290.8,Arbuscular mycorrhizae,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,biomass,mean,204.5,Arbuscular mycorrhizae,ng/g,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,biomass,mean,339.9,Arbuscular mycorrhizae,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,biomass,se,57,Arbuscular mycorrhizae,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,biomass,se,43.1,Arbuscular mycorrhizae,ng/g,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,biomass,se,71.7,Arbuscular mycorrhizae,ng/g,,,,,
1697,Longfield farm,2014,6,grazed,0,8,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,13.8,Arbuscular mycorrhizae,%,,,,,
1697,Longfield farm,2014,6,grazed,0,1.5,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,12.5,Arbuscular mycorrhizae,%,,,,,
1697,Longfield farm,2014,6,ungrazed,30,0,tons/ha,soil microbia,NA,NA,NA,relative abundance,mean,15.3,Arbuscular mycorrhizae,%,,,,,
